"MessageID","Timestamp","Message","Subject","Sender","To","Cc","ThreadID","AttachmentNames"
"msg-00916","2025-08-12T09:26:25Z","Hi -, early cancel, RT calculation?. Northwind Studio WC. Original financed 152057 with 30% down. policy non-renewed. Need RT calculation. MEP was 10%. Thanks!, Keisha Brown","Refund calc - WC Northwind","keisha.brown@ridgebrokers.com","desk@premfinco.com","compliance@ridgebrokers.com;accounting@ridgebrokers.com","thread-00502","GL_Quote_00916_1.pdf"
"msg-00917","2025-08-12T16:43:26Z"," See below for original request. Good morning, pls provide FA options for Apex Construction PROP. Effective 2025-12-13 with Ironcrest Specialty. Premium 66018, taxes 2526, fees 289, broker fee 300. Total 69133. Client wants 10% down, 6 pays. MEP 20%. Best, Taylor Martinez","FA quote needed - PROP Apex","taylor.martinez@ridgebrokers.com","ops@premfinco.com;service@premfinco.com;quotes@premfinco.com","operations@ridgebrokers.com;teamlead@ridgebrokers.com;service@ridgebrokers.com","thread-00503","DownPaymentReceipt_00917_1.xlsx"
"msg-00918","2025-08-12T18:11:29Z","Good morning, need to limits increased, need new FA for Canyon Outfitters CA. New figures: 360427 total (331922 + 28323 + 82 + 100). Down 25%, 11 pays, MEP 30%. Need updated FA with new signature blocks. Thank you, Keisha Brown I think","Updated finance - CA Canyon","keisha.brown@ridgebrokers.com","service@premfinco.com","teamlead@ridgebrokers.com;operations@ridgebrokers.com","thread-00504","Endorsement_00918_1.xlsx;Binder_00918_2.xlsx"
"msg-00919","2025-08-12T19:56:18Z","Hi PF, Coastal Research Partners CA - limits increased, need new FA. Effective 2026-04-12. Revised total 53160 (prem 50836, tax 1468, carrier 456, broker 400). 35% down, 6 installments. MEP 10%. Please revise the finance agreement. ","Revised FA needed - CA Coastal","andrew.lang@ridgebrokers.com","service@premfinco.com","operations@ridgebrokers.com;teamlead@ridgebrokers.com","thread-00505",""
"msg-00920","2025-08-12T20:23:59Z"," - is this in market for financing?. Titan Industries BOP effective 2026-04-15. Numbers: 63208 prem + 5814 tax + 82 fee + 300 broker = 69404. Down 20%, 10 installments, MEP 15%. Need this ASAP to bind. thx","Need finance terms - BOP Titan","david.nguyen@ridgebrokers.com","service@premfinco.com","marketing@ridgebrokers.com;service@ridgebrokers.com","thread-00506","Invoice_00920_1.xlsx;Finance_Agreement_00920_2.docx;TCF_Doc_00920_3.docx"
"msg-00921","2025-08-13T00:06:34Z","Hey team, policy renewing 2026-02-20. Atlas Fabrication BOP with Crestview Casualty. Expiring FA structure: 25% down, 10 installments. Renewal premium 183178, total 191551 with taxes/fees. MEP 30%. renewal terms needed. Best regards, Maria Santos","Renewal terms - BOP Atlas","maria.santos@ridgebrokers.com","ops@premfinco.com","compliance@ridgebrokers.com;operations@ridgebrokers.com;teamlead@ridgebrokers.com","thread-00507","Audit_00921_1.xls"
"msg-00922","2025-08-13T01:13:43Z","Hey, need FA terms on Summit Storage. WC policy, eff 2025-09-30, Trident Commercial. Premium breakdown: 335474 base, 6212 taxes, 305 carrier fee, 350 broker fee. Total 342341. 25% down = 85585, finance 256756 over 12 pays. MEP 15%. thx","FA request - WC Summit","david.nguyen@ridgebrokers.com","desk@premfinco.com","teamlead@ridgebrokers.com","thread-00508","Finance_Agreement_00922_1.xlsx"
"msg-00923","2025-08-13T01:37:02Z","Hi -, can you provide FA terms? for Coastal Research Partners E&S. Effective 2025-12-26 with Summit Re. Premium 220618, taxes 11468, fees 185, broker fee 250. Total 232521. Client wants 18% down, 11 pays. MEP 20%. Thanks, Maria Santos","Finance quote - E&S Coastal","maria.santos@ridgebrokers.com","service@premfinco.com;ops@premfinco.com;desk@premfinco.com","operations@ridgebrokers.com","thread-00508","Reinstatement_00923_1.xlsx;RTG_Report_00923_2.xlsx"
"msg-00924","2025-08-13T02:42:22Z","Morning - Nexus Logistics CA carrier revised premium, need new FA. New total 51069 (48133 + 2611 + 125 + 200). 20% down, 10 installments, MEP 35%. Please update teh FA. Thank you See lossruns in attachment.","Revised FA needed - CA Nexus","maria.santos@ridgebrokers.com","desk@premfinco.com","marketing@ridgebrokers.com;service@ridgebrokers.com;teamlead@ridgebrokers.com","thread-00508","LossRuns_00924_1.xlsx;Binder_00924_2.xlsx;CA_Schedule_00924_3.pdf"
"msg-00925","2025-08-13T02:58:15Z"," As discussed, Hey team, following up on Valley Tech Solutions E&S. missing teh executed FA. Effective 2026-01-06, NorthStar Casualty. TY, Elena Garcia","Missing FA - E&S Valley","elena.garcia@ridgebrokers.com","service@premfinco.com;ops@premfinco.com;desk@premfinco.com","compliance@ridgebrokers.com;operations@ridgebrokers.com;accounting@ridgebrokers.com","thread-00508",""
"msg-00926","2025-08-13T05:45:05Z","Good afternoon, numbers changed on Apex Construction PROP. premium revised to 175717. Premium 166131, taxes 9235, fees 351. Down payment 18%, 11 pays. MEP 10%. Need corrected PFA. Thanks in advance, Li Chen I think","FA revision - PROP Apex","li.chen@ridgebrokers.com","service@premfinco.com;underwriting@premfinco.com","accounting@ridgebrokers.com;operations@ridgebrokers.com;service@ridgebrokers.com","thread-00509","DeckPages_00926_1.xlsx;GL_Quote_00926_2.xls"
"msg-00927","2025-08-13T05:45:26Z","Hi PF, expiring FA, need renewal terms. Nexus Logistics E&S, Atlantic Specialty, effective 2026-03-27. Expiring FA had 11 pays at 25% down. New premium 310150, taxes 18668, fees 477, broker 300. Total 329595, MEP 35%. Can you mirror terms? , Taylor Martinez","Renewal quote - E&S Nexus","taylor.martinez@ridgebrokers.com","desk@premfinco.com","teamlead@ridgebrokers.com","thread-00510",""
"msg-00928","2025-08-13T07:54:18Z","Hello team, can you price this for financing? for Summit Storage GL. Effective 2026-03-21 with Granite Harbor. Premium 15017, taxes 779, fees 390, broker fee 400. Total 16586. Client wants 10% down, 9 pays. MEP 30%. TY, Elena Garcia","Finance quote - GL Summit","elena.garcia@ridgebrokers.com","renewals@premfinco.com;ops@premfinco.com;desk@premfinco.com","operations@ridgebrokers.com","thread-00510","Commission_Statement_00928_1.pdf;LossRuns_00928_2.xlsx"
"msg-00929","2025-08-13T09:16:21Z","Good morning, renewal effective date approaching. Titan Industries WC, Southport Re, effective 2025-11-21. Expiring FA had 7 pays at 35% down. New premium 119400, taxes 4669, fees 389, broker 150. Total 124608, MEP 30%. Can you mirror terms? Thanks much, Elena Garcia","Renewal quote - WC Titan","elena.garcia@ridgebrokers.com","renewals@premfinco.com","teamlead@ridgebrokers.com;service@ridgebrokers.com","thread-00510",""
"msg-00930","2025-08-13T13:47:34Z","Hi there, need to endorsement applied, recalc please for Forge Industrial PROP. New figures: 215251 total (202636 + 11964 + 451 + 200). Down 35%, 10 pays, MEP 15%. Need updated FA with new signature blocks. Grateful, Keisha Brown Attached lossruns for reference.","FA amendment - PROP Forge","keisha.brown@ridgebrokers.com","desk@premfinco.com;underwriting@premfinco.com","teamlead@ridgebrokers.com;service@ridgebrokers.com","thread-00511","LossRuns_00930_1.xlsx"
"msg-00931","2025-08-13T15:13:20Z","Hello PF team, Bright Shore Marine E&S - need terms for this submission. Effective 2025-09-30. Linden Excess. Total 245669 (224670 + 20428 + 421 + 150). 18% down, 10 pays, MEP 10%. thx!, Keisha Brown","Need FA - E&S Bright","keisha.brown@ridgebrokers.com","service@premfinco.com","teamlead@ridgebrokers.com","thread-00512","Endorsement_00931_1.docx;BA_Quote_00931_2.pdf"
"msg-00932","2025-08-13T16:41:52Z","Hi PF - renewal for Northwind Studio GL. Effective 2025-11-26, Sable Mutual. Expiring terms: 18% down, 9 pays. New total 146279 (prem 139917, tax 5844, fees 518). MEP 10%. Need updated FA. thx","Renewal FA - GL Northwind","ella.roberts@ridgebrokers.com","underwriting@premfinco.com","service@ridgebrokers.com","thread-00512","InstallmentPlan_00932_1.xlsx;BA_Quote_00932_2.pdf;Commission_Statement_00932_3.docx"
"msg-00933","2025-08-13T21:11:42Z","Hi PF - need draft PFA. Urban Frame Architects BOP effective 2025-11-08. Numbers: 154991 prem + 4593 tax + 439 fee + 150 broker = 160173. Down 20%, 8 installments, MEP 35%. Regards","Need FA - BOP Urban","oscar.vasquez@ridgebrokers.com","ops@premfinco.com;service@premfinco.com","marketing@ridgebrokers.com","thread-00512",""
"msg-00934","2025-08-14T03:22:15Z","Afternoon, audit came through, numbers different. Blue Spruce Hospitality PROP. limits changed, new total 207739. Breakdown: 194175 prem, 12758 tax, 456 fee, 350 broker. Down 20%, 9 pays, MEP 35%. Need revised FA. , Emilia Ryan","Corrected FA - PROP Blue","emilia.ryan@ridgebrokers.com","ops@premfinco.com;desk@premfinco.com;quotes@premfinco.com","marketing@ridgebrokers.com;service@ridgebrokers.com;compliance@ridgebrokers.com","thread-00513",""
"msg-00935","2025-08-14T04:07:06Z","Hi PF, Harborview Construction E&S - coverage added, need revised finance. Effective 2026-04-13. Revised total 266329 (prem 244746, tax 20889, carrier 394, broker 300). 18% down, 9 installments. MEP 20%. Please revise teh finance agreement. Thanks much","Revised FA needed - E&S Harborview","chris.anderson@ridgebrokers.com","quotes@premfinco.com","compliance@ridgebrokers.com;marketing@ridgebrokers.com;service@ridgebrokers.com","thread-00514",""
"msg-00936","2025-08-14T05:52:44Z"," Re: the request from last week, Hi team, can you check if Pioneer Transit PROP is financeable? Effective 2026-03-20, carrier Southport Re Total premium 332046 (prem 303889, tax 27780, fees 377). Looking for 18% down, 7 pays. MEP 10%. TY, Li Chen","Finance quote - PROP Pioneer","li.chen@ridgebrokers.com","service@premfinco.com;quotes@premfinco.com","compliance@ridgebrokers.com","thread-00514","TCF_Doc_00936_1.xls"
"msg-00937","2025-08-14T07:25:14Z","Hi there, rewrite needed, can you revise?. Summit Storage CA. limits changed, new total 132377. Breakdown: 124725 prem, 7485 tax, 67 fee, 100 broker. Down 18%, 9 pays, MEP 35%. Need revised FA. thx!, Celine Ford","Updated finance - CA Summit","celine.ford@ridgebrokers.com","underwriting@premfinco.com;renewals@premfinco.com;ops@premfinco.com","service@ridgebrokers.com;accounting@ridgebrokers.com;marketing@ridgebrokers.com","thread-00514","RT_Calc_00937_1.xlsx"
"msg-00938","2025-08-14T14:48:19Z",", numbers changed on Blue Spruce Hospitality CA. premium revised to 367100. Premium 338586, taxes 27874, fees 640. Down payment 18%, 9 pays. MEP 25%. Need corrected PFA. Regards, Celine Ford","FA amendment - CA Blue","celine.ford@ridgebrokers.com","underwriting@premfinco.com","compliance@ridgebrokers.com","thread-00514","Finance_Agreement_00938_1.xlsx;Corrections_00938_2.xlsx"
"msg-00939","2025-08-14T17:01:03Z"," The UW said yesterday that , is this in market for financing? for Apex Construction WC. Effective 2026-03-01 with Beacon Lloyds. Premium 137640, taxes 4971, fees 44, broker fee 400. Total 143055. Client wants 35% down, 8 pays. MEP 20%. Best, Taylor Martinez","Finance options - WC Apex","taylor.martinez@ridgebrokers.com","desk@premfinco.com","operations@ridgebrokers.com","thread-00515","TCF_Doc_00939_1.xlsx;Endorsement_00939_2.pdf"
"msg-00940","2025-08-14T23:49:40Z","Hi, Everett Logistics CA - endorsement added, need new terms. Effective 2025-08-01. Revised total 149258 (prem 138570, tax 10047, carrier 341, broker 300). 20% down, 10 installments. MEP 20%. Please revise the finance agreement. Thanks!","FA revision - CA Everett","emilia.ryan@ridgebrokers.com","underwriting@premfinco.com","compliance@ridgebrokers.com;service@ridgebrokers.com;teamlead@ridgebrokers.com","thread-00516",""
"msg-00941","2025-08-15T00:04:15Z","Hi there, policy renewing 2026-04-05. Atlas Fabrication E&S with Sable Mutual. Expiring FA structure: 20% down, 10 installments. Renewal premium 238138, total 262185 with taxes/fees. MEP 35%. renewal effective date approaching. UW said rates might change, so numbers could shift. Appreciate it, Taylor Martinez","Renewal quote - E&S Atlas","taylor.martinez@ridgebrokers.com","ops@premfinco.com;service@premfinco.com","teamlead@ridgebrokers.com;accounting@ridgebrokers.com","thread-00517","Commission_Statement_00941_1.docx;RT_Calc_00941_2.pdf;Finance_Agreement_00941_3.pdf"
"msg-00942","2025-08-15T01:44:25Z","Hi team, mid-term cancellation, RT calc?. Harborview Construction E&S. Original financed 238765 with 15% down. policy rescinded. Need RT calculation. thx!, Andrew Lang","Refund calc - E&S Harborview","andrew.lang@ridgebrokers.com","desk@premfinco.com;quotes@premfinco.com","compliance@ridgebrokers.com;service@ridgebrokers.com","thread-00517","Invoice_00942_1.xls;Audit_00942_2.pdf"
"msg-00943","2025-08-15T02:30:06Z"," Re: the request from last week, Hey - need financing structure. Coastal Research Partners CA effective 2026-02-05. Numbers: 299448 prem + 9587 tax + 125 fee + 400 broker = 309560. Down 18%, 6 installments, MEP 10%. Thank you","FA quote needed - CA Coastal","david.nguyen@ridgebrokers.com","service@premfinco.com;renewals@premfinco.com","service@ridgebrokers.com","thread-00517",""
"msg-00944","2025-08-15T05:50:41Z","Hi PF, Urban Frame Architects CA - can you quote the finance side?. Effective 2026-01-18. Atlantic Specialty. Total 53211 (50063 + 2627 + 221 + 300). 20% down, 11 pays, MEP 25%. Attached the submission package. Best regards, David Nguyen","Finance quote - CA Urban","david.nguyen@ridgebrokers.com","ops@premfinco.com;quotes@premfinco.com","compliance@ridgebrokers.com;teamlead@ridgebrokers.com;accounting@ridgebrokers.com","thread-00518",""
"msg-00945","2025-08-15T10:22:59Z","Hi team, Copperline Foods BOP - need the finance docs. Policy effective 2025-11-17. TY","Missing docs - BOP Copperline","elena.garcia@ridgebrokers.com","service@premfinco.com","service@ridgebrokers.com","thread-00519","CA_Schedule_00945_1.xlsx"
"msg-00946","2025-08-15T12:48:13Z","Morning, need numbers on this placement for Summit Storage PROP. Effective 2025-09-29 with Urban Axis. Premium 144113, taxes 2687, fees 61, broker fee 100. Total 146961. Client wants 20% down, 7 pays. MEP 15%. Appreciate it, Celine Ford","Finance quote - PROP Summit","celine.ford@ridgebrokers.com","desk@premfinco.com;underwriting@premfinco.com","compliance@ridgebrokers.com","thread-00520","Commission_Statement_00946_1.docx"
"msg-00947","2025-08-15T12:50:04Z"," The UW said yesterday that Hi - - can you structure this?. Metro Parcel Systems CA effective 2025-11-03. Numbers: 195746 prem + 12023 tax + 179 fee + 400 broker = 208348. Down 20%, 6 installments, MEP 30%. Need this ASAP to bind. TY Attached rtg for reference.","FA quote needed - CA Metro","andrew.lang@ridgebrokers.com","desk@premfinco.com;ops@premfinco.com","operations@ridgebrokers.com;service@ridgebrokers.com;compliance@ridgebrokers.com","thread-00521","RTG_Report_00947_1.docx;LossRuns_00947_2.xlsx"
"msg-00948","2025-08-15T13:46:48Z"," See below for original request. Hi PF - Northwind Studio PROP premium decreased, update terms. New total 132305 (128376 + 3266 + 463 + 200). 30% down, 10 installments, MEP 15%. Please update the FA. Appreciate your help","Corrected FA - PROP Northwind","keisha.brown@ridgebrokers.com","quotes@premfinco.com;desk@premfinco.com","service@ridgebrokers.com","thread-00522",""
"msg-00949","2025-08-15T13:52:37Z","Hi -, Ridge Manufacturing PROP renewal. Effective 2026-01-05. Granite Harbor. Expiring: 18% down, 8 pays. Renewal: 70191 prem, 3661 tax, 113 fee, 250 broker = 74215. MEP 20%. Need renewal FA. Appreciate your help","Expiring FA - PROP Ridge","emilia.ryan@ridgebrokers.com","ops@premfinco.com;service@premfinco.com;desk@premfinco.com","service@ridgebrokers.com;accounting@ridgebrokers.com","thread-00522",""
"msg-00950","2025-08-15T16:13:35Z","Hello - Urban Frame Architects CA cancellation requested. Original FA: 40442 financed, 25% down. Need RT calc. Thank you I think","RT calculation - CA Urban","li.chen@ridgebrokers.com","desk@premfinco.com","teamlead@ridgebrokers.com","thread-00522","Invoice_00950_1.xls;RTG_Report_00950_2.xls"
"msg-00951","2025-08-15T16:39:26Z"," - renewal for Peak Distribution E&S. Effective 2025-10-08, Trident Commercial. Expiring terms: 30% down, 10 pays. New total 348505 (prem 341594, tax 6422, fees 489). MEP 35%. Need updated FA. Best Attached invoice for reference.","Expiring FA - E&S Peak","oscar.vasquez@ridgebrokers.com","ops@premfinco.com","compliance@ridgebrokers.com;accounting@ridgebrokers.com","thread-00523","Invoice_00951_1.xlsx;Schedule_00951_2.docx;Binder_00951_3.docx"
"msg-00952","2025-08-15T19:30:12Z","Hello PF team, need to premium increased, need revised terms for Ridge Manufacturing WC. New figures: 285639 total (274471 + 10890 + 78 + 200). Down 15%, 6 pays, MEP 10%. Need updated FA with new signature blocks. , Celine Ford","Revised FA needed - WC Ridge","celine.ford@ridgebrokers.com","renewals@premfinco.com;service@premfinco.com;ops@premfinco.com","accounting@ridgebrokers.com;operations@ridgebrokers.com;marketing@ridgebrokers.com","thread-00524","LossRuns_00952_1.pdf;TCF_Doc_00952_2.docx;DownPaymentReceipt_00952_3.pdf"
"msg-00953","2025-08-15T19:53:47Z","Hello PF team, renewal submission attached. Bright Shore Marine GL, Urban Axis, effective 2026-04-14. Expiring FA had 9 pays at 18% down. New premium 31873, taxes 2196, fees 233, broker 300. Total 34602, MEP 15%. Can you mirror terms? Best, Andrew Lang","Renewal terms - GL Bright","andrew.lang@ridgebrokers.com","desk@premfinco.com;underwriting@premfinco.com","accounting@ridgebrokers.com","thread-00525",""
"msg-00954","2025-08-15T22:00:28Z","Hi -, missing teh signed PFA for Golden Basin Farms GL Effective 2025-10-15, Granite Harbor. Thanks in advance, Taylor Martinez","Need binder - GL Golden","taylor.martinez@ridgebrokers.com","desk@premfinco.com;quotes@premfinco.com","compliance@ridgebrokers.com;teamlead@ridgebrokers.com;accounting@ridgebrokers.com","thread-00526","BA_Quote_00954_1.docx"
"msg-00955","2025-08-15T23:28:18Z"," Re: the request from last week, Hi -, can you check if Everett Logistics BOP is financeable? Effective 2026-01-22, carrier Atlantic Specialty. Total premium 213146 (prem 199662, tax 13014, fees 470). Looking for 10% down, 9 pays. MEP 25%. Thanks, Elena Garcia","Finance quote - BOP Everett","elena.garcia@ridgebrokers.com","service@premfinco.com","marketing@ridgebrokers.com","thread-00527","InstallmentPlan_00955_1.xlsx;GL_Quote_00955_2.docx"
"msg-00956","2025-08-16T02:49:32Z","Hello - renewal for Urban Frame Architects E&S. Effective 2025-12-03, Granite Harbor. Expiring terms: 18% down, 8 pays. New total 236584 (prem 226138, tax 9618, fees 828). MEP 30%. Need updated FA. Best","Expiring FA - E&S Urban","maria.santos@ridgebrokers.com","ops@premfinco.com;underwriting@premfinco.com","teamlead@ridgebrokers.com","thread-00527","Schedule_00956_1.pdf;UW_Notes_00956_2.pdf;GL_Quote_00956_3.docx"
"msg-00957","2025-08-16T04:04:39Z","Morning, renewal effective soon, need updated FA. Peak Distribution WC, Summit Re, effective 2026-01-26. Expiring FA had 12 pays at 15% down. New premium 246644, taxes 16323, fees 174, broker 300. Total 263441, MEP 15%. Can u mirror terms? TY, Celine Ford","Expiring FA - WC Peak","celine.ford@ridgebrokers.com","ops@premfinco.com;service@premfinco.com","compliance@ridgebrokers.com","thread-00527","Reinstatement_00957_1.xls;Invoice_00957_2.xlsx;Worksheet_00957_3.docx"
"msg-00958","2025-08-16T04:47:13Z","Hello team, premium adjusted, can you update?. Valley Tech Solutions GL. endorsement added, new total 357658. Breakdown: 326730 prem, 30468 tax, 160 fee, 300 broker. Down 20%, 11 pays, MEP 20%. Need revised FA. Best regards, Taylor Martinez","FA revision - GL Valley","taylor.martinez@ridgebrokers.com","underwriting@premfinco.com","accounting@ridgebrokers.com;service@ridgebrokers.com","thread-00527",""
"msg-00959","2025-08-16T05:50:29Z"," Replying to your earlier email. Morning, cancellation requested on Atlas Fabrication PROP. Original total 273692, financed 218954, down 20%. non-payment cancellation, RT?. Regards, Chris Anderson","Cancellation RT - PROP Atlas","chris.anderson@ridgebrokers.com","quotes@premfinco.com;renewals@premfinco.com;desk@premfinco.com","marketing@ridgebrokers.com;teamlead@ridgebrokers.com","thread-00528","MEP_Addendum_00959_1.docx;Schedule_00959_2.xlsx"
"msg-00960","2025-08-16T06:32:54Z","Morning - renewal for Bright Shore Marine GL. Effective 2025-10-07, Summit Re. Expiring terms: 20% down, 12 pays. New total 231176 (prem 215489, tax 15153, fees 534). MEP 15%. Need updated FA. Grateful","Renewal FA - GL Bright","emilia.ryan@ridgebrokers.com","renewals@premfinco.com","compliance@ridgebrokers.com","thread-00529","DownPaymentReceipt_00960_1.xls;Corrections_00960_2.xls"
"msg-00961","2025-08-16T07:00:38Z","Good afternoon, can you requote for renewal?. Canyon Outfitters GL, Urban Axis, effective 2025-10-01. Expiring FA had 6 pays at 15% down. New premium 23645, taxes 605, fees 347, broker 150. Total 24747, MEP 35%. Can you mirror terms? Best, David Nguyen","Renewal finance - GL Canyon","david.nguyen@ridgebrokers.com","desk@premfinco.com;quotes@premfinco.com;renewals@premfinco.com","compliance@ridgebrokers.com","thread-00530","Finance_Agreement_00961_1.xlsx;Reinstatement_00961_2.xlsx"
"msg-00962","2025-08-16T08:37:55Z","Good morning, Monarch Retail Holdings CA - is this bindable with FA?. Effective 2025-10-26. RiverPeak. Total 126722 (119575 + 6573 + 224 + 350). 18% down, 10 pays, MEP 10%. Attached the submission package. thx!, Jordan Parks","Need FA - CA Monarch","jordan.parks@ridgebrokers.com","underwriting@premfinco.com","accounting@ridgebrokers.com","thread-00531","Corrections_00962_1.pdf"
"msg-00963","2025-08-16T10:56:03Z","Hi there, policy renewing 2025-08-27. Zenith Bio Labs GL with Crestview Casualty. Expiring FA structure: 15% down, 9 installments. Renewal premium 231147, total 235659 with taxes/fees. MEP 30%. renewal submission attached. UW said rates might change, so numbers could shift. thx!, Li Chen","Renewal terms - GL Zenith","li.chen@ridgebrokers.com","underwriting@premfinco.com;renewals@premfinco.com;ops@premfinco.com","marketing@ridgebrokers.com;operations@ridgebrokers.com;teamlead@ridgebrokers.com","thread-00532","GL_Quote_00963_1.docx;CA_Schedule_00963_2.pdf"
"msg-00964","2025-08-16T10:59:57Z"," - renewal for Everett Logistics WC. Effective 2025-09-27, Sable Mutual. Expiring terms: 30% down, 9 pays. New total 154102 (prem 141253, tax 12456, fees 393). MEP 15%. Need updated FA. Thanks much","Renewal FA - WC Everett","emilia.ryan@ridgebrokers.com","renewals@premfinco.com","teamlead@ridgebrokers.com;operations@ridgebrokers.com;service@ridgebrokers.com","thread-00533","LossRuns_00964_1.xls;RTG_Report_00964_2.docx;Finance_Agreement_00964_3.xlsx"
"msg-00965","2025-08-16T12:39:19Z","Morning, need FA terms on Horizon Media Group. BOP policy, eff 2026-01-10, Summit Re. Premium breakdown: 141039 base, 4210 taxes, 108 carrier fee, 250 broker fee. Total 145607. 10% down = 14560, finance 131047 over 7 pays. MEP 35%. Thanks See attached worksheet.","Finance quote - BOP Horizon","chris.anderson@ridgebrokers.com","renewals@premfinco.com;underwriting@premfinco.com;desk@premfinco.com","marketing@ridgebrokers.com;teamlead@ridgebrokers.com;service@ridgebrokers.com","thread-00534","Worksheet_00965_1.xlsx"
"msg-00966","2025-08-16T18:01:44Z"," As per our call earlier, Hi finance team, can you check if Copperline Foods PROP is financeable? Effective 2026-04-15, carrier Southport Re. Total premium 295477 (prem 281555, tax 13469, fees 453). Looking for 25% down, 7 pays. MEP 30%. Also, quick question - does the FA need wet signatures or can we use DocuSign? Thank you, Chris Anderson","FA request - PROP Copperline","chris.anderson@ridgebrokers.com","ops@premfinco.com","accounting@ridgebrokers.com","thread-00534","TCF_Doc_00966_1.xls"
"msg-00967","2025-08-16T22:43:57Z"," Re: the request from last week, Hey, can you check if Everett Logistics GL is financeable? Effective 2025-08-09, carrier Linden Excess. Total premium 344407 (prem 332135, tax 11796, fees 476). Looking for 20% down, 11 pays. MEP 10%. thx!, Raj Kumar","FA quote needed - GL Everett","raj.kumar@ridgebrokers.com","desk@premfinco.com;ops@premfinco.com","compliance@ridgebrokers.com","thread-00535","Worksheet_00967_1.xlsx"
"msg-00968","2025-08-16T23:35:41Z"," Replying to your earlier email. Hey team, can you check if Northwind Studio BOP is financeable? Effective 2025-11-28, carrier Summit Re Total premium 43441 (prem 41040, tax 1825, fees 576). Looking for 30% down, 7 pays. MEP 25%. Also, quick question - does the FA need wet signatures or can we use DocuSign? Best, Li Chen I guess","FA quote needed - BOP Northwind","li.chen@ridgebrokers.com","renewals@premfinco.com","accounting@ridgebrokers.com","thread-00535",""
"msg-00969","2025-08-17T03:26:35Z","Good morning, need FA terms on Urban Frame Architects. BOP policy, eff 2025-11-07, Sable Mutual. Premium breakdown: 255468 base, 21743 taxes, 468 carrier fee, 300 broker fee. Total 277979. 15% down = 41696, finance 236283 over 8 pays. MEP 35%. Much appreciated","Finance options - BOP Urban","ella.roberts@ridgebrokers.com","service@premfinco.com","service@ridgebrokers.com;teamlead@ridgebrokers.com","thread-00535","Finance_Agreement_00969_1.pdf"
"msg-00970","2025-08-17T04:15:50Z","Afternoon, need financing breakdown for Forge Industrial WC. Effective 2025-12-06 with Summit Re. Premium 172034, taxes 16855, fees 185, broker fee 250. Total 189324. Client wants 30% down, 11 pays. MEP 15%. thx, Emilia Ryan","Finance options - WC Forge","emilia.ryan@ridgebrokers.com","ops@premfinco.com;service@premfinco.com;desk@premfinco.com","teamlead@ridgebrokers.com","thread-00536","CA_Schedule_00970_1.xlsx;Schedule_00970_2.docx;LossRuns_00970_3.xlsx"
"msg-00971","2025-08-17T04:25:13Z","Good morning, can you structure this? for Metro Parcel Systems PROP. Effective 2026-03-11 with Urban Axis. Premium 337841, taxes 29726, fees 121, broker fee 200. Total 367888. Client wants 35% down, 6 pays. MEP 20%. See attached UW notes. Much appreciated, Elena Garcia","FA quote needed - PROP Metro","elena.garcia@ridgebrokers.com","ops@premfinco.com;service@premfinco.com;renewals@premfinco.com","operations@ridgebrokers.com","thread-00537",""
"msg-00972","2025-08-17T04:47:40Z","Afternoon - Coastal Research Partners GL, need teh binder back. Effective 2025-09-08. Best regards","FA not received - GL Coastal","oscar.vasquez@ridgebrokers.com","quotes@premfinco.com;underwriting@premfinco.com;ops@premfinco.com","compliance@ridgebrokers.com;accounting@ridgebrokers.com","thread-00538","BA_Quote_00972_1.pdf;Audit_00972_2.xlsx;Schedule_00972_3.xlsx"
"msg-00973","2025-08-17T04:48:03Z","Hello, policy rescinded on Golden Basin Farms CA. Original total 94444, financed 70833, down 25%. policy non-renewed, RT amount?. Need confirmation before we refund client. Thanks, Maria Santos See attached installmentplan.","Cancellation RT - CA Golden","maria.santos@ridgebrokers.com","renewals@premfinco.com","marketing@ridgebrokers.com;teamlead@ridgebrokers.com","thread-00539","InstallmentPlan_00973_1.docx;LossRuns_00973_2.xlsx"
"msg-00974","2025-08-17T05:55:19Z","Hi team, Canyon Outfitters E&S - can you check if this is financeable?. Effective 2025-08-30. Urban Axis. Total 365228 (349933 + 14641 + 404 + 250). 20% down, 8 pays, MEP 35%. Attached the submission package. Best regards, Celine Ford","Finance options - E&S Canyon","celine.ford@ridgebrokers.com","quotes@premfinco.com","teamlead@ridgebrokers.com;compliance@ridgebrokers.com;operations@ridgebrokers.com","thread-00539","Audit_00974_1.xls"
"msg-00975","2025-08-17T11:48:56Z","Hello team, where's the finance agreement? for Atlas Fabrication PROP. Effective 2025-08-04, Beacon Lloyds. Sent request last week but didn't receive. , Keisha Brown","Need binder - PROP Atlas","keisha.brown@ridgebrokers.com","renewals@premfinco.com;service@premfinco.com;underwriting@premfinco.com","compliance@ridgebrokers.com","thread-00539","Worksheet_00975_1.xlsx;Endorsement_00975_2.docx"
"msg-00976","2025-08-17T15:03:04Z","Hello PF team, policy renewing 2025-08-05. Summit Storage WC with Urban Axis. Expiring FA structure: 30% down, 7 installments. Renewal premium 284106, total 296321 with taxes/fees. MEP 25%. renewal coming up, need FA terms. Thanks, Elena Garcia","Renewal FA - WC Summit","elena.garcia@ridgebrokers.com","service@premfinco.com","accounting@ridgebrokers.com;teamlead@ridgebrokers.com;marketing@ridgebrokers.com","thread-00540",""
