"MessageID","Timestamp","Message","Subject","Sender","To","Cc","ThreadID","AttachmentNames"
"msg-0230","2025-08-27T23:18:11Z","Good afternoon, can you send a new FA on Copperline Foods BOP? Need financing options for BOP w/ Southport Re effective 2026-03-05 kindly. Totals: premium 89932, taxes 2533, carrier fee 293, broker fee 150 (total 92908). Client ok with 30% down (27872) and 11 pays, MEP 15%. Please add draft schedule + amort table if you can. Grateful, Raj Kumar","Finance terms needed - BOP Copperline","raj.kumar@ridgebrokers.com","quotes@premfinco.com","marketing@ridgebrokers.com","thread-0154","Finance_Agreement_0230_1.xlsx"
"msg-0231","2025-08-28T06:07:02Z","Good afternoon, can you send a new FA on Atlas Fabrication CA? Need financing options for Commercial Auto w/ Southport Re effective 2026-03-11 pls. Totals: premium 101325, taxes 3209, carrier fee 213, broker fee 200 (total 104947). Client ok with 18% down (18890) and 9 pays, MEP 15%. Drop amort table when ready, we are lining up bind order. Grateful, Li Chen","Request new FA - CA Atlas","li.chen@ridgebrokers.com","desk@premfinco.com","marketing@ridgebrokers.com;teamlead@ridgebrokers.com","thread-0155","CA_Schedule_0231_1.pdf"
"msg-0232","2025-08-29T10:18:48Z","Hello, can you send a new FA on Metro Parcel Systems PROP? Need financing options for Property w/ Ironcrest Specialty effective 2025-11-15 before noon. Totals: premium 42347, taxes 1450, carrier fee 157, broker fee 200 (total 44154). Client ok with 25% down (11038) & 9 pays, MEP 20%. Please add draft schedule + amort table if you can. Much appreciated, Emilia Ryan","Request new FA - PROP Metro","emilia.ryan@ridgebrokers.com","renewals@premfinco.com","marketing@ridgebrokers.com","thread-0156","LossRuns_0232_1.xlsx"
"msg-0233","2025-08-29T12:45:18Z","Hey, need renewal finance for Silver Thread Textiles E&S Ironcrest Specialty effective 2026-02-26. Expiring FA had 9 pays at 15% down, can you mirror unless rates changed? New figures: 72593 prem, 1832 tax, 130 policy fee, broker fee 150 -> total 74705 with MEP 30%. Fine if tomorrow am, just let me know. Best, Keisha Brown Attachment noted: CA_Schedule_0233_1.xlsx","Renewal FA request - E&S Silver","keisha.brown@ridgebrokers.com","renewals@premfinco.com;desk@premfinco.com","teamlead@ridgebrokers.com;service@ridgebrokers.com","thread-0157","CA_Schedule_0233_1.xlsx;Commission_Statement_0233_2.docx"
"msg-0234","2025-08-29T15:58:40Z","Hi there, can you send a new FA on Summit Storage PROP? Need financing options for Property w/ Southport Re effective 2025-10-20 please. Totals: premium 127847, taxes 2687, carrier fee 275, broker fee 300 (total 131109). Client ok with 20% down (26221) and 11 pays, MEP 10%. Please add draft schedule + amort table if you can. Best, Raj Kumar Attachment noted: MEP_Addendum_0234_1.docx","Need PFA on this placement - PROP Summit","raj.kumar@ridgebrokers.com","ops@premfinco.com;renewals@premfinco.com","service@ridgebrokers.com","thread-0158","MEP_Addendum_0234_1.docx;LossRuns_0234_2.docx"
"msg-0235","2025-08-29T16:14:55Z","Good afternoon, Need clarity on how you handle audits mid-term. This is for Golden Basin Farms WC, eff 2025-10-08. Let me know when you have a sec. Best, Andrew Lang thx Attachment noted: GL_Quote_0235_1.docx","Quick finance question - WC Golden","andrew.lang@ridgebrokers.com","renewals@premfinco.com","accounting@ridgebrokers.com","thread-0158","GL_Quote_0235_1.docx"
"msg-0236","2025-08-29T18:54:38Z","Hi PF team, can you rework the PFA for Forge Industrial (PROP)? New totals now 41000 w/ premium 39428 + taxes 1046 + fees 276 + broker fee 250. Down stays 20% (8200) unless you see better option. RT applied wrong on last version, please fix. Need corrected FA + new signature blocks pls. Best, Maria Santos Attachment noted: RT_Calc_0236_1.docx","Amendment for finance terms - PROP Forge","maria.santos@ridgebrokers.com","desk@premfinco.com;ops@premfinco.com","service@ridgebrokers.com;marketing@ridgebrokers.com","thread-0158","RT_Calc_0236_1.docx"
"msg-0237","2025-08-30T08:46:14Z","Hello, need renewal finance for Harborview Construction GL NorthStar Casualty effective 2026-01-19. Expiring FA had 10 pays at 15% down, can you mirror unless rates changed? New figures: 33858 prem, 1446 tax, 293 policy fee, broker fee 250 -> total 35847 with MEP 30%. Need docs today if possible so we can bind before 5pm. Grateful, Li Chen","Renewal funding - GL Harborview","li.chen@ridgebrokers.com","ops@premfinco.com","teamlead@ridgebrokers.com;accounting@ridgebrokers.com","thread-0159","GL_Quote_0237_1.pdf"
"msg-0238","2025-08-30T12:06:45Z","Hello, can you send a new FA on Monarch Retail Holdings WC? Need financing options for Workers Comp w/ Southport Re effective 2025-09-20 kindly. Totals: premium 54219, taxes 2732, carrier fee 188, broker fee 300 (total 57439). Client ok with 18% down (10339) and 9 pays, MEP 10%. Drop amort table when ready, we are lining up bind order. thx, Keisha Brown Attachment noted: InstallmentPlan_0238_1.docx","Need FA asap - WC Monarch","keisha.brown@ridgebrokers.com","desk@premfinco.com;renewals@premfinco.com","accounting@ridgebrokers.com","thread-0160","InstallmentPlan_0238_1.docx"
"msg-0239","2025-08-30T17:31:52Z","Hey, can you rework the PFA for Canyon Outfitters (GL)? New totals now 223895 w/ premium 211230 + taxes 12131 + fees 184 + broker fee 350. Down stays 30% (67168) unless you see better option. RT applied wrong on last version, please fix. Need corrected FA + new signature blocks pls. Thanks, Jordan Parks thx Attachment noted: Schedule_0239_1.pdf","Adjustment on PFA - GL Canyon","jordan.parks@ridgebrokers.com","renewals@premfinco.com;desk@premfinco.com","service@ridgebrokers.com;accounting@ridgebrokers.com","thread-0161","Schedule_0239_1.pdf"
"msg-0240","2025-08-31T01:57:46Z","Good afternoon, Need clarity on how you handle audits mid-term. This is for Monarch Retail Holdings CA, eff 2025-09-05. Let me know when you have a sec. Thanks, David Nguyen","Clarification on FA - CA Monarch","david.nguyen@ridgebrokers.com","desk@premfinco.com;quotes@premfinco.com","marketing@ridgebrokers.com","thread-0161","InstallmentPlan_0240_1.docx"
"msg-0241","2025-08-31T12:26:24Z","Hi PF team, can you rework the PFA for Golden Basin Farms (BOP)? New totals now 248743 w/ premium 234654 + taxes 13787 + fees 152 + broker fee 150. Down stays 30% (74622) unless you see better option. Client lowered down to 15% so financed amt shifts. Need corrected FA + new signature blocks pls. Much appreciated, Emilia Ryan Attachment noted: MEP_Addendum_0241_1.xlsx","Need revised finance - BOP Golden","emilia.ryan@ridgebrokers.com","ops@premfinco.com;desk@premfinco.com","marketing@ridgebrokers.com","thread-0162","MEP_Addendum_0241_1.xlsx;CA_Schedule_0241_2.xlsx"
"msg-0242","2025-08-31T19:32:47Z","Hi PF team, quick follow-up on Frontier Energy Services WC. Looking for amort schedule that shows fees itemized. Effective 2025-12-28 with Granite Harbor. Can you drop it in reply? Regards, Raj Kumar Attachment noted: DownPaymentReceipt_0242_1.docx","Doc follow-up - WC Frontier","raj.kumar@ridgebrokers.com","quotes@premfinco.com;ops@premfinco.com","teamlead@ridgebrokers.com;accounting@ridgebrokers.com","thread-0163","DownPaymentReceipt_0242_1.docx"
"msg-0243","2025-08-31T19:47:17Z","Good afternoon, can you send a new FA on Canyon Outfitters PROP? Need financing options for Property w/ Linden Excess effective 2025-12-06 ASAP. Totals: premium 148803, taxes 7859, carrier fee 334, broker fee 250 (total 157246). Client ok with 15% down (23586) & 9 pays, MEP 25%. Please add draft schedule + amort table if you can. thx, Emilia Ryan","Need FA asap - PROP Canyon","emilia.ryan@ridgebrokers.com","quotes@premfinco.com","marketing@ridgebrokers.com","thread-0163","GL_Quote_0243_1.pdf;Binder_0243_2.xlsx"
"msg-0244","2025-09-01T11:52:56Z","Hey, need renewal finance for Northwind Studio BOP Beacon Lloyds effective 2025-10-12. Expiring FA had 10 pays at 15% down, can you mirror unless rates changed? New figures: 99319 prem, 3162 tax, 379 policy fee, broker fee 250 -> total 103110 with MEP 25%. Need docs today if possible so we can bind before 5pm. Thanks, Celine Ford","Renewal finance needed - BOP Northwind","celine.ford@ridgebrokers.com","ops@premfinco.com;desk@premfinco.com","teamlead@ridgebrokers.com;accounting@ridgebrokers.com","thread-0164","Finance_Agreement_0244_1.pdf"
"msg-0245","2025-09-01T18:02:06Z","Good afternoon, can you rework the PFA for Everett Logistics (WC)? New totals now 74126 w/ premium 70637 + taxes 2951 + fees 188 + broker fee 350. Down stays 25% (18531) unless you see better option. RT applied wrong on last version, please fix. Need corrected FA + new signature blocks pls. Best, Li Chen","Please update FA - WC Everett","li.chen@ridgebrokers.com","ops@premfinco.com","marketing@ridgebrokers.com;teamlead@ridgebrokers.com","thread-0164","Endorsement_0245_1.pdf"
"msg-0246","2025-09-01T21:30:22Z","Good morning, need renewal finance for Monarch Retail Holdings CA RiverPeak effective 2026-01-15. Expiring FA had 8 pays at 25% down, can you mirror unless rates changed? New figures: 57721 prem, 4168 tax, 292 policy fee, broker fee 300 -> total 62481 with MEP 30%. Need docs today if possible so we can bind before 5pm. Thanks, Oscar Vasquez","Renewal finance needed - CA Monarch","oscar.vasquez@ridgebrokers.com","ops@premfinco.com","marketing@ridgebrokers.com;service@ridgebrokers.com","thread-0165","Finance_Agreement_0246_1.pdf;RT_Calc_0246_2.docx"
"msg-0247","2025-09-02T04:45:33Z","Hello, need renewal finance for Everett Logistics PROP Granite Harbor effective 2025-11-25. Expiring FA had 10 pays at 30% down, can you mirror unless rates changed? New figures: 246205 prem, 13794 tax, 142 policy fee, broker fee 200 -> total 260341 with MEP 15%. Fine if tomorrow am, just let me know. thx, Sophie Miller","Renewal finance needed - PROP Everett","sophie.miller@ridgebrokers.com","quotes@premfinco.com;ops@premfinco.com","service@ridgebrokers.com;accounting@ridgebrokers.com","thread-0166","Finance_Agreement_0247_1.pdf"
"msg-0248","2025-09-02T19:57:21Z","Hello, need renewal finance for Harborview Construction WC NorthStar Casualty effective 2025-09-12. Expiring FA had 9 pays at 25% down, can you mirror unless rates changed? New figures: 256612 prem, 19689 tax, 216 policy fee, broker fee 350 -> total 276867 with MEP 30%. Need docs today if possible so we can bind before 5pm. Best, Keisha Brown","Renewal FA request - WC Harborview","keisha.brown@ridgebrokers.com","desk@premfinco.com;quotes@premfinco.com","accounting@ridgebrokers.com;marketing@ridgebrokers.com","thread-0167","MEP_Addendum_0248_1.xlsx"
"msg-0249","2025-09-02T20:19:58Z","Hi there, can you send a new FA on Monarch Retail Holdings WC? Need financing options for Workers Comp w/ Urban Axis effective 2025-10-31 kindly. Totals: premium 269911, taxes 6024, carrier fee 240, broker fee 200 (total 276375). Client ok with 30% down (82912) and 11 pays, MEP 20%. Please add draft schedule + amort table if you can. Much appreciated, Sophie Miller Attachment noted: Worksheet_0249_1.xlsx","Need PFA on this placement - WC Monarch","sophie.miller@ridgebrokers.com","ops@premfinco.com;renewals@premfinco.com","teamlead@ridgebrokers.com;service@ridgebrokers.com","thread-0168","Worksheet_0249_1.xlsx;InstallmentPlan_0249_2.docx"
"msg-0250","2025-09-02T22:23:58Z","Good afternoon, can you send a new FA on Prairie Medical Group CA? Need financing options for Commercial Auto w/ Sable Mutual effective 2026-02-18 please. Totals: premium 83615, taxes 2471, carrier fee 98, broker fee 350 (total 86534). Client ok with 20% down (17306) & 8 pays, MEP 10%. Drop amort table when ready, we are lining up bind order. Regards, Keisha Brown","Need FA asap - CA Prairie","keisha.brown@ridgebrokers.com","ops@premfinco.com;quotes@premfinco.com","teamlead@ridgebrokers.com","thread-0169","Commission_Statement_0250_1.docx;Endorsement_0250_2.docx"
"msg-0251","2025-09-03T02:59:55Z","Hi there, can you send a new FA on Canyon Outfitters BOP? Need financing options for BOP w/ Granite Harbor effective 2025-10-07 before noon. Totals: premium 46280, taxes 1841, carrier fee 232, broker fee 150 (total 48503). Client ok with 25% down (12125) & 8 pays, MEP 30%. Please add draft schedule + amort table if you can. Regards, Emilia Ryan","Quote finance please - BOP Canyon","emilia.ryan@ridgebrokers.com","ops@premfinco.com;renewals@premfinco.com","accounting@ridgebrokers.com","thread-0170","Commission_Statement_0251_1.pdf;MEP_Addendum_0251_2.xlsx"
"msg-0252","2025-09-03T12:16:08Z","Hello, can you send a new FA on Monarch Retail Holdings BOP? Need financing options for BOP w/ Beacon Lloyds effective 2026-01-19 kindly. Totals: premium 96278, taxes 4212, carrier fee 144, broker fee 200 (total 100834). Client ok with 25% down (25208) and 8 pays, MEP 20%. Please add draft schedule + amort table if you can. Regards, Emilia Ryan","Need FA asap - BOP Monarch","emilia.ryan@ridgebrokers.com","renewals@premfinco.com;ops@premfinco.com","service@ridgebrokers.com;teamlead@ridgebrokers.com","thread-0170","MEP_Addendum_0252_1.docx;Schedule_0252_2.docx"
"msg-0253","2025-09-03T17:34:37Z","Good afternoon, can you rework the PFA for Prairie Medical Group (PROP)? New totals now 279221 w/ premium 271526 + taxes 7087 + fees 258 + broker fee 350. Down stays 25% (69805) unless you see better option. MEP needs to go to 25% after carrier pushback. Need corrected FA + new signature blocks pls. Much appreciated, Andrew Lang thx","Rework PFA - PROP Prairie","andrew.lang@ridgebrokers.com","desk@premfinco.com;quotes@premfinco.com","accounting@ridgebrokers.com","thread-0171","RT_Calc_0253_1.xlsx"
"msg-0254","2025-09-03T19:06:59Z","Hi there, need renewal finance for Northwind Studio GL Granite Harbor effective 2025-09-28. Expiring FA had 10 pays at 25% down, can you mirror unless rates changed? New figures: 250130 prem, 9021 tax, 358 policy fee, broker fee 350 -> total 259859 with MEP 25%. Need docs today if possible so we can bind before 5pm. Grateful, Ella Roberts","Renewal PFA - GL Northwind","ella.roberts@ridgebrokers.com","renewals@premfinco.com","accounting@ridgebrokers.com","thread-0172","Commission_Statement_0254_1.pdf"
"msg-0255","2025-09-04T07:08:01Z","Hi there, can you send a new FA on Bright Shore Marine WC? Need financing options for Workers Comp w/ Urban Axis effective 2025-09-19 please. Totals: premium 126002, taxes 9201, carrier fee 216, broker fee 350 (total 135769). Client ok with 18% down (24438) and 11 pays, MEP 30%. Please add draft schedule + amort table if you can. Thanks, David Nguyen","Funding request - WC Bright","david.nguyen@ridgebrokers.com","ops@premfinco.com","teamlead@ridgebrokers.com;accounting@ridgebrokers.com","thread-0172","Corrections_0255_1.xlsx"
"msg-0256","2025-09-04T18:41:46Z","Good morning, can you rework the PFA for Frontier Energy Services (WC)? New totals now 158887 w/ premium 148766 + taxes 9621 + fees 200 + broker fee 300. Down stays 30% (47666) unless you see better option. MEP needs to go to 15% after carrier pushback. Need corrected FA + new signature blocks pls. Thanks, Oscar Vasquez","Corrected finance needed - WC Frontier","oscar.vasquez@ridgebrokers.com","quotes@premfinco.com","service@ridgebrokers.com","thread-0173","Finance_Agreement_0256_1.pdf"
"msg-0257","2025-09-04T22:10:41Z","Good morning, need renewal finance for Metro Parcel Systems E&S Southport Re effective 2025-11-25. Expiring FA had 9 pays at 18% down, can you mirror unless rates changed? New figures: 99446 prem, 4865 tax, 153 policy fee, broker fee 350 -> total 104814 with MEP 15%. Fine if tomorrow am, just let me know. Grateful, Raj Kumar Attachment noted: Commission_Statement_0257_1.docx","Need renewal quote - E&S Metro","raj.kumar@ridgebrokers.com","desk@premfinco.com","teamlead@ridgebrokers.com","thread-0174","Commission_Statement_0257_1.docx;CA_Schedule_0257_2.docx"
"msg-0258","2025-09-05T22:49:22Z","Hi there, can you send a new FA on Golden Basin Farms PROP? Need financing options for Property w/ Trident Commercial effective 2026-01-01 kindly. Totals: premium 105164, taxes 2851, carrier fee 340, broker fee 300 (total 108655). Client ok with 25% down (27163) and 8 pays, MEP 30%. Please add draft schedule + amort table if you can. Best, Celine Ford","Need PFA on this placement - PROP Golden","celine.ford@ridgebrokers.com","renewals@premfinco.com","teamlead@ridgebrokers.com","thread-0174","LossRuns_0258_1.pdf"
"msg-0259","2025-09-06T11:23:23Z","Hello, can you rework the PFA for Harborview Construction (E&S)? New totals now 264748 w/ premium 257377 + taxes 6980 + fees 91 + broker fee 300. Down stays 15% (39712) unless you see better option. Added equipment + audit credits, numbers changed again. Need corrected FA + new signature blocks pls. Much appreciated, Raj Kumar Attachment noted: InstallmentPlan_0259_1.xlsx","Rework PFA - E&S Harborview","raj.kumar@ridgebrokers.com","renewals@premfinco.com","service@ridgebrokers.com;accounting@ridgebrokers.com","thread-0174","InstallmentPlan_0259_1.xlsx"
"msg-0260","2025-09-06T17:57:15Z","Hello, can you send a new FA on Northwind Studio CA? Need financing options for Commercial Auto w/ RiverPeak effective 2026-02-28 please. Totals: premium 268381, taxes 18315, carrier fee 71, broker fee 200 (total 286967). Client ok with 25% down (71741) & 10 pays, MEP 30%. Please add draft schedule + amort table if you can. Much appreciated, Ella Roberts Attachment noted: RT_Calc_0260_1.pdf","Finance terms needed - CA Northwind","ella.roberts@ridgebrokers.com","ops@premfinco.com;quotes@premfinco.com","accounting@ridgebrokers.com;teamlead@ridgebrokers.com","thread-0175","RT_Calc_0260_1.pdf"
"msg-0261","2025-09-07T09:46:39Z","Hi there, can you send a new FA on Zenith Bio Labs PROP? Need financing options for Property w/ Granite Harbor effective 2025-11-14 no rush but. Totals: premium 94788, taxes 5131, carrier fee 76, broker fee 300 (total 100295). Client ok with 18% down (18053) and 8 pays, MEP 20%. Please add draft schedule + amort table if you can. thx, Ella Roberts","Need FA asap - PROP Zenith","ella.roberts@ridgebrokers.com","ops@premfinco.com;renewals@premfinco.com","accounting@ridgebrokers.com","thread-0175","Corrections_0261_1.pdf"
"msg-0262","2025-09-07T10:19:40Z","Good afternoon, quick follow-up on Forge Industrial E&S. Need carrier approval letter referenced in FA. Effective 2025-12-28 with NorthStar Casualty. Please upload via portal if easier. thx, Andrew Lang Attachment noted: Finance_Agreement_0262_1.docx","Need signed PFA - E&S Forge","andrew.lang@ridgebrokers.com","desk@premfinco.com;quotes@premfinco.com","service@ridgebrokers.com;marketing@ridgebrokers.com","thread-0176","Finance_Agreement_0262_1.docx;RT_Calc_0262_2.xlsx"
"msg-0263","2025-09-07T16:32:26Z","Hi PF team, can you rework the PFA for Harborview Construction (BOP)? New totals now 279236 w/ premium 260935 + taxes 17904 + fees 197 + broker fee 200. Down stays 18% (50262) unless you see better option. MEP need s to go to 25% after carrier pushback. Need corrected FA + new signature blocks pls. Much appreciated, Celine Ford","Corrected finance needed - BOP Harborview","celine.ford@ridgebrokers.com","quotes@premfinco.com","accounting@ridgebrokers.com;service@ridgebrokers.com","thread-0177","Worksheet_0263_1.pdf"
"msg-0264","2025-09-07T20:34:53Z","Hey, can you rework the PFA for Frontier Energy Services (BOP)? New totals now 29065 w/ premium 26815 + taxes 1890 + fees 160 + broker fee 200. Down stays 30% (8719) unless you see better option. Added equipment + audit credits, numbers changed again. Need corrected FA + new signature blocks pls. Much appreciated, Keisha Brown","Corrected finance needed - BOP Frontier","keisha.brown@ridgebrokers.com","quotes@premfinco.com","teamlead@ridgebrokers.com;accounting@ridgebrokers.com","thread-0177","Schedule_0264_1.docx;LossRuns_0264_2.docx"
"msg-0265","2025-09-08T04:49:46Z","Hello, need  RT calc for Everett Logistics E&S. Original financed amount 14724 w/ 25% down. Carrier applied RT on audit credit, should be 6,480 back. Send revised schedule + statement when ready. Grateful, Li Chen Attachment noted: MEP_Addendum_0265_1.pdf","Cancellation finance - E&S Everett","li.chen@ridgebrokers.com","quotes@premfinco.com;desk@premfinco.com","marketing@ridgebrokers.com;service@ridgebrokers.com","thread-0178","MEP_Addendum_0265_1.pdf;InstallmentPlan_0265_2.xlsx"
"msg-0266","2025-09-08T05:51:48Z","Hello, can you rework the PFA for Copperline Foods (PROP)? New totals now 163354 w/ premium 155992 + taxes 6815 + fees 197 + broker fee 350. Down stays 30% (49006) unless you see better option. MEP needs to go to 10% after carrier pushback. Need corrected FA + new signature blocks pls. Much appreciated, Elena Garcia Attachment noted: LossRuns_0266_1.docx","Corrected finance needed - PROP Copperline","elena.garcia@ridgebrokers.com","ops@premfinco.com","accounting@ridgebrokers.com","thread-0179","LossRuns_0266_1.docx"
"msg-0267","2025-09-08T12:46:21Z","Good afternoon, quick follow-up on Bright Shore Marine GL. Looking for amort schedule that shows fees itemized. Effective 2026-01-05 with Granite Harbor. Please upload via portal if easier. Much appreciated, Celine Ford","Paperwork needed - GL Bright","celine.ford@ridgebrokers.com","ops@premfinco.com;renewals@premfinco.com","accounting@ridgebrokers.com;marketing@ridgebrokers.com","thread-0180","Invoice_0267_1.xlsx"
"msg-0268","2025-09-08T13:50:06Z","Good afternoon, need renewal finance for Blue Spruce Hospitality WC Urban Axis effective 2025-12-26. Expiring FA had 10 pays at 18% down, can you mirror unless rates changed? New figures: 27436 prem, 1249 tax, 216 policy fee, broker fee 250 -> total 29151 with MEP 15%. Need docs today if possible so we can bind before 5pm. Best, Celine Ford Attachment noted: Endorsement_0268_1.docx","Renewal finance needed - WC Blue","celine.ford@ridgebrokers.com","quotes@premfinco.com","accounting@ridgebrokers.com","thread-0180","Endorsement_0268_1.docx"
"msg-0269","2025-09-08T19:11:45Z","Good afternoon, can you rework the PFA for Copperline Foods (PROP)? New totals now 295534 w/ premium 277099 + taxes 18036 + fees 149 + broker fee 250. Down stays 30% (88660) unless you see better option. RT applied wrong on last version, please fix. Need corrected FA + new signature blocks pls. thx, Keisha Brown","Need revised finance - PROP Copperline","keisha.brown@ridgebrokers.com","renewals@premfinco.com","service@ridgebrokers.com;accounting@ridgebrokers.com","thread-0181","GL_Quote_0269_1.xlsx"
"msg-0270","2025-09-08T20:55:25Z","Good morning, can you send a new FA on Metro Parcel Systems BOP? Need financing options for BOP w/ Southport Re effective 2025-12-27 no rush but. Totals: premium 232196, taxes 7015, carrier fee 275, broker fee 300 (total 239786). Client ok with 18% down (43161) & 11 pays, MEP 10%. Drop amort table when ready, we are lining up bind order. thx, Jordan Parks","Quote finance please - BOP Metro","jordan.parks@ridgebrokers.com","ops@premfinco.com;desk@premfinco.com","teamlead@ridgebrokers.com;accounting@ridgebrokers.com","thread-0181","Commission_Statement_0270_1.xlsx"
"msg-0271","2025-09-08T23:56:08Z","Hi there, can you send a new FA on Northwind Studio CA? Need financing options for Commercial Auto w/ Beacon Lloyds effective 2025-09-16 kindly. Totals: premium 160516, taxes 9612, carrier fee 136, broker fee 150 (total 170414). Client ok with 15% down (25562) and 10 pays, MEP 15%. Please add draft schedule + amort table if you can. Thanks, Emilia Ryan Attachment noted: Schedule_0271_1.pdf","Need FA asap - CA Northwind","emilia.ryan@ridgebrokers.com","renewals@premfinco.com","accounting@ridgebrokers.com;service@ridgebrokers.com","thread-0181","Schedule_0271_1.pdf"
"msg-0272","2025-09-09T03:35:05Z","Good morning, need renewal finance for Pioneer Transit WC Trident Commercial effective 2026-01-05. Expiring FA had 8 pays at 25% down, can you mirror unless rates changed? New figures: 96614 prem, 7420 tax, 212 policy fee, broker fee 250 -> total 104496 with MEP 20%. Need docs today if possible so we can bind before 5pm. thx, Sophie Miller","Renewal funding - WC Pioneer","sophie.miller@ridgebrokers.com","desk@premfinco.com","marketing@ridgebrokers.com;teamlead@ridgebrokers.com","thread-0182","Worksheet_0272_1.xlsx"
"msg-0273","2025-09-09T11:53:32Z","Hi there, can you rework the PFA for Coastal Research Partners (WC)? New totals now 99906 w/ premium 95386 + taxes 4178 + fees 142 + broker fee 200. Down stays 25% (24976) unless you see better option. Added equipment + audit credits, numbers changed again. Need corrected FA + new signature blocks pls. Thanks, David Nguyen thx Attachment noted: Finance_Agreement_0273_1.pdf","Please update FA - WC Coastal","david.nguyen@ridgebrokers.com","desk@premfinco.com;renewals@premfinco.com","marketing@ridgebrokers.com","thread-0183","Finance_Agreement_0273_1.pdf"
"msg-0274","2025-09-09T22:54:44Z","Hello, quick follow-up on Atlas Fabrication PROP. Still missing fully executed PFA for underwriting file. Effective 2025-12-28 with Ironcrest Specialty. Please upload via portal if easier. Best, Jordan Parks","Paperwork needed - PROP Atlas","jordan.parks@ridgebrokers.com","desk@premfinco.com","service@ridgebrokers.com;teamlead@ridgebrokers.com","thread-0184","Binder_0274_1.docx;CA_Schedule_0274_2.xlsx"
"msg-0275","2025-09-10T11:15:14Z","Good afternoon, need RT calc for Frontier Energy Services BOP. Original financed amount 156320 w/ 30% down. Policy canceled flat, expecting RT less fees. Send revised schedule + statement when ready. Thanks, Jordan Parks Attachment noted: RT_Calc_0275_1.docx","RT follow-up - BOP Frontier","jordan.parks@ridgebrokers.com","quotes@premfinco.com","service@ridgebrokers.com;teamlead@ridgebrokers.com","thread-0184","RT_Calc_0275_1.docx;LossRuns_0275_2.xlsx"
"msg-0276","2025-09-10T14:11:46Z","Hi there, can you send a new FA on Monarch Retail Holdings BOP? Need financing options for BOP w/ Ironcrest Specialty effective 2026-01-12 no rush but. Totals: premium 132469, taxes 6829, carrier fee 228, broker fee 300 (total 139826). Client ok with 15% down (20973) & 9 pays, MEP 10%. Drop amort table when ready, we are lining up bind order. Grateful, Ella Roberts Attachment noted: Binder_0276_1.pdf","Quote finance please - BOP Monarch","ella.roberts@ridgebrokers.com","quotes@premfinco.com","marketing@ridgebrokers.com;teamlead@ridgebrokers.com","thread-0185","Binder_0276_1.pdf"
"msg-0277","2025-09-11T05:13:26Z","Good morning, can you send a new FA on Blue Spruce Hospitality PROP? Need financing options for Property w/ Beacon Lloyds effective 2026-03-10 pls. Totals: premium 230085, taxes 16009, carrier fee 337, broker fee 200 (total 246631). Client ok with 18% down (44393) and 11 pays, MEP 30%. Please add draft schedule + amort table if you can. Regards, Jordan Parks","Finance terms needed - PROP Blue","jordan.parks@ridgebrokers.com","desk@premfinco.com","teamlead@ridgebrokers.com;accounting@ridgebrokers.com","thread-0185","Binder_0277_1.pdf;MEP_Addendum_0277_2.xlsx"
"msg-0278","2025-09-11T07:50:40Z","Hello, can you send a new FA on Coastal Research Partners WC? Need financing options for Workers Comp w/ Southport Re effective 2025-11-13 before noon. Totals: premium 188777, taxes 9313, carrier fee 85, broker fee 300 (total 198475). Client ok with 18% down (35725) & 11 pays, MEP 20%. Please add draft schedule + amort table if you can. Grateful, Li Chen","Need FA asap - WC Coastal","li.chen@ridgebrokers.com","renewals@premfinco.com","service@ridgebrokers.com;accounting@ridgebrokers.com","thread-0185","Finance_Agreement_0278_1.pdf;InstallmentPlan_0278_2.xlsx"
"msg-0279","2025-09-11T18:48:14Z","Good afternoon, can you rework the PFA for Frontier Energy Services (E&S)? New totals now 39715 w/ premium 38082 + taxes 1052 + fees 381 + broker fee 200. Down stays 15% (5957) unless you see better option. RT applied wrong on last version, please fix. Need corrected FA + new signature blocks pls. Best, Li Chen Attachment noted: Endorsement_0279_1.pdf","Please update FA - E&S Frontier","li.chen@ridgebrokers.com","quotes@premfinco.com","teamlead@ridgebrokers.com;marketing@ridgebrokers.com","thread-0186","Endorsement_0279_1.pdf"
"msg-0280","2025-09-12T01:22:30Z","Hi PF team, need  RT calc for Prairie Medical Group PROP. Original financed amount 206993 w/ 30% down. Need confirmation RT posted before we refund insured. Send revised schedule + statement when ready. Grateful, Oscar Vasquez","Need RT calc - PROP Prairie","oscar.vasquez@ridgebrokers.com","quotes@premfinco.com;desk@premfinco.com","teamlead@ridgebrokers.com","thread-0187","MEP_Addendum_0280_1.pdf"
"msg-0281","2025-09-12T04:09:20Z","Hi PF team, can you send a new FA on Metro Parcel Systems BOP? Need financing options for BOP w/ Southport Re effective 2026-03-04 ASAP. Totals: premium 173947, taxes 7582, carrier fee 393, broker fee 300 (total 182222). Client ok with 18% down (32799) and 10 pays, MEP 20%. Please add draft schedule + amort table if you can. Thanks, Li Chen","Quote finance please - BOP Metro","li.chen@ridgebrokers.com","renewals@premfinco.com","teamlead@ridgebrokers.com;marketing@ridgebrokers.com","thread-0188","RT_Calc_0281_1.docx"
